2017-02-08 15:15:35, 166.75, 21.6
2017-02-08 15:15:36, 166.75, 21.6
2017-02-08 15:15:37, 167.60, 21.6
2017-02-08 15:15:38, 167.60, 21.6
2017-02-08 15:15:39, 167.60, 21.6
2017-02-08 15:15:40, 166.12, 21.6
2017-02-08 15:15:41, 166.97, 21.6
2017-02-08 15:15:42, 166.97, 21.6
2017-02-08 15:15:43, 166.97, 21.6
2017-02-08 15:15:44, 166.97, 21.6
2017-02-08 15:15:45, 165.50, 21.6
2017-02-08 15:15:46, 165.50, 21.6
2017-02-08 15:15:47, 164.87, 21.6
2017-02-08 15:15:48, 164.87, 21.6
2017-02-08 15:15:49, 165.50, 21.6
2017-02-08 15:15:50, 165.50, 21.6
2017-02-08 15:15:51, 166.97, 21.6
2017-02-08 15:15:52, 166.97, 21.6
2017-02-08 15:15:53, 166.97, 21.6
2017-02-08 15:15:54, 166.97, 21.6
2017-02-08 15:15:55, 166.97, 21.6
2017-02-08 15:15:56, 165.50, 21.6
2017-02-08 15:15:57, 165.50, 21.6
2017-02-08 15:15:58, 165.50, 21.6
2017-02-08 15:27:15, 166.12, 21.7
2017-02-08 15:27:15, 166.97, 21.6
2017-02-08 15:27:15, 165.50, 21.6
2017-02-08 15:27:15, 165.50, 21.6
2017-02-08 15:27:16, 165.50, 21.6
2017-02-08 15:27:17, 165.50, 21.6
2017-02-08 15:27:18, 164.03, 21.6
2017-02-08 15:27:19, 165.50, 21.6
2017-02-08 15:27:20, 165.72, 21.6
2017-02-08 15:27:21, 164.87, 21.6
2017-02-08 15:27:22, 164.87, 21.6
2017-02-08 15:27:23, 164.87, 21.6
2017-02-08 15:27:24, 164.87, 21.6
2017-02-08 15:27:25, 164.87, 21.6
2017-02-08 15:27:26, 164.87, 21.6
2017-02-08 15:27:27, 165.50, 21.6
2017-02-08 15:27:28, 164.03, 21.6
2017-02-08 15:27:29, 164.87, 21.6
2017-02-08 15:27:30, 164.87, 21.6
2017-02-08 15:27:31, 164.87, 21.6
2017-02-08 15:27:32, 164.87, 21.6
2017-02-08 15:27:33, 164.87, 21.6
2017-02-08 15:27:34, 165.50, 21.6
2017-02-08 15:27:35, 165.50, 21.6
2017-02-08 15:27:36, 166.97, 21.6
2017-02-08 15:27:37, 166.97, 21.6
2017-02-08 15:27:38, 166.97, 21.6
2017-02-08 15:27:39, 164.65, 21.6
2017-02-08 15:27:40, 165.50, 21.6
